username,waktu,teks_bersih,Infrastruktur & Jalan,Lingkungan & Sampah,Air & Sanitasi,Bencana & Cuaca,Transportasi,Pelayanan Publik,Ekonomi & UMKM,Keamanan & Sosial,Pendidikan,Kesehatan,urgensi,sentimen,lokasi_insiden
@partaigerilya,2h,"Tanpa pamrih Pekerjaan yg beresiko tinggi adalah supir.
Karena selalu berada dibawah tekanan, : harus cepat tepat waktu, tarif kadang tak selalu seperti yg diharapkan, kemacetan, dll...
Yg paling menyesakkan tuntutan dapur harus tetap ngebul..
Hati hati pak sopir pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@partialblue,Mar 31,"𝕜𝕠𝕟𝕘 𝕏 𝕜𝕠𝕟𝕘 air keruh Mending diemin aja sih cenblue bolon Gini mAh emg mau mancing d doang, giliran d jawab malah plintat plintut jawabannya. Ke enakan si cenblue klo d kasih engagement terus mah",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@partymixcrunch,21m,✮⋆˙ walopun yg hari ini ramenya ga ngotak sampe manusia di dalem macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pat3n,20m,"fauzan Insting hewan di tambah ajaran yahudi Israel..  jadilah iblis berwajah manusia.. membunuh, mengadu domba, kekayaan negara lain, keserakahan dan sebagainya adalah hal biasa buat mereka,..
tapi tunggu lah kalian pasti hancur maling",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@patrickharimo,18h,"Patrick Harimo APBN sampai akhir Feb 2026 saja defisit ratusan Triliun, tdk terbayang brp defisit sampai akhir tahun. terjadi dimana-mana, penerimaan pajak merosot terus. Ekonomi babak belur, bagaimana caranya rencana itu bs terjadi? Bayar bunga pinjaman saja mesti bikin hutang baru PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pawsusu,1h,noelle! :꒱ iyaaaa sih ih lucuuu amatt au apa kalo boleh tauuuuu pada pacaran macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pc_kepSPSI,17h,"PC SPKEP SPSI BEKASI Hadiri HUT SPSI ke-53, Andi Gani Tegaskan Buruh Bekasi Tak Sendiri Hadapi Sepihak dan Intimidasi PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pebayuran77,18m,"Polsek Pebayuran Piket Polsek Pebayuran melaksanakan Wakapolsek Pebayuran Iptu CT, Siagian, SH melaksanakan giat patroli dialogis menyampaikan pesan-pesan Kamtibmas kepada remaja yang nongkrong dalam upaya pencegahan terjadinya kenakalan remaja dan lokasi kp.Teluk Haur Desa Kertajaya tawuran",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@peceljeno,KimKang,Kalo aku pelan2 gelapnya jadi kyk yg lampu mati bergilir gitu sampe akhirnya udh pingsan aja Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pecintahayam,Bokirr,"penerangan kurang, jalan rusak , pungli, tanpa walikota Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pemkotbekasi,Love Myself | Insight & Logika,"Wah keren, tiba-tiba ada SPKLU terbesar di Indonesia di mall. Anggaran muncul dari mana ya? Jalan berlubang masih banyak, banjir masih rutin, tapi yang ini cepat banget diremikan. Prioritasnya emang ke mobil listrik orang kaya dulu ya?"" Apr 3",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pengembara1579,Apr 3,BOBOHO air keruh nyindir wowo.. kerjaan mulyono mancing di,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pepistimologi,pepi,"maguwo lampu mati total, pln ora seneng kerjo Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@petransyech,19h,"Petran Provinsi serebu , kemarin parkiran RSUD dipungliin udah ga waras orang sakit&keluarganya  dipungliiin, ini jembatan yg bangun siapa yg mungki siapa. pungli 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@phamnaoi,14h,8 #K1MI 🫪 suisol si leesol jukir liar indomaret yg palang parkir gratisnya dipilok oknum dishub biar bs dan sui yg marah2 tiap ditarif parkir krn 2rbnya bisa dibeliin folio buat tugas essay perweek pungli 1.0,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@phkaim,14h,phk clutchorkick,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@phksofttech,Apr 3,"Phk Softtech At Soft-Tech, we specialize in building dynamic and results-driven websites tailored to your unique business goals.
​ PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@picknavvin1,Apr 3,mas B krisis Indonesia tanah airku mosok air buk,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@picoez,Mar 29,"picoez Ada itunya juga.
Ada menanamnya, tapi fokus utama justro advokasi utk pendidikan.
Jangan karena harus memilih agama yg diakui pemerintah, trus anak2 harus 1.0 putus sekolah 3.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@picoez,Mar 29,"picoez Informasi yang saya terima saat itu (tahun 2014), anak2 boti dalam biasanya hanya sekolah sampai kelas 5 SD, karena setelah kelas 5 SD, mereka harus memilih salah satu ""agama"" yg diakui.
Pilihannya hanya ada 2: jika tetap memilih Halaika, maka mereka , kalo memilih 1.4K 1.0 putus sekolah 3.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pidatow,Sea,Mau bikin jalan rusak yapak Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pijaxs,Apr 3,"Pijaa. bener, bokap nyokap gue selalu ngajarin ini, apalagi di zaman sekarang wkwkw laki sekarang kebanyakan nyeleweng, belum lg puber kedua, dan gue liat sendiri saat pandemi bokap di , gue sekeluarga bs survive karena bisnis nyokap.. duit jajan harian gw juga dr nyokap smp skrg phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pikiran_rakyat,19h,Pikiran Rakyat Praktik pungutan liar ( ) di Jembatan Cirahong kembali menjadi buah bibir setelah unggahan akun TikTok dirasukin viral di media sosial. Video yang memperlihatkan keresahan pengendara saat dimintai uang tersebut telah ditonton lebih dari 180 ribu kali dan menuai ribuan pungli 4.0,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pinekpel,Mar 29,ty Dulu org nahina hina miskin. Skrg saya bilangiko miskinko memang kau miskin akhlak hatimu busuk bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pinidducutie,22m,"Febii Idupku tiap hari kalo gak kejebak hujan, ya kejebak ADUH PEN CEPET² DENGERIN LAGU SEHUN DAH sm one way macet",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pipit_kagome,7h,ppt Bawaannya pengen mulu pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@piseanlit,ท,apalagi kalo dah lampu mati trs main nyelonong nyebrang gitu aja tai bgt ngebahayain orang 17h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@piw_rami,Apr 1,seo #OFDO #LUAT Putus sekolah mua nge-punk 6.0,0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pizzatoppingurl,𝓵𝓲𝓵𝓲,tau gak rasanya nangis karna patah hati sambil naik motor di tengah hujan gede terus malah jatoh kepental karna jalan berlubang dan hampir kelindes mobil di belakang. sakitnya mantep banget luar dalem Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pjrom,19m,"َ TUKAN UJAN, hrsnya bnr td gue pesen gocar aja meski macet",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pln_123,Naomi YM Napitupulu,"Tagihan dibayar gak boleh telat tp lampu mati berjam2 asik disuruh nunggu astagaaaaa klo gak ada anak kecil gue gak akan berisik
Ini anak gue nangis2 dua2 nya apagak makin mau pecah kepala
Apalagi dibekasi itu listrik mati ya air mati jg Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pln_sulselrabar,Tanjungzzz,"Sedih banget, udah 80 tahun merdeka tapi masih ada warga yang harus lahiran di hutan gara-gara jalan rusak . Ironisnya, daerah deket situ justru penghasil aspal kelas dunia. Kok bisa gitu ya… Kesejahteraan masyarakat Kopeang, Peduli Mamuju Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@poachegged,EJA_Gamatrika,Ngga jir... Mana aku lagi rebahan dengan lampu mati like wtf Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@polantaskonut24,Polantaskonut24,Personil Sat lantas Polres Konut melaksanakan perbaikan jalan darurat(tambal cepat) beberapa titik jalan rusak /lobang yang membahayakan Pengguna jalan di jalan poros trans sulawesi Kel.Wanggudu agar bisa langsung dilalui pengguna jalan. Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@polres_belu,Polres Belu,"Personel Polsek Raimanuk, Polres Belu sigap memasang police line di lokasi jalan berlubang akibat longsor sebagai langkah antisipasi demi keselamatan pengguna jalan. Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@polseksrangbru,24m,"Polsek Serang Baru.1 Sahabat Humas, Polsek Serang Baru laksanakan Patroli Biru di Perumahan Wonderful, Sukasari! Sabtu, 4 April 2026, Iptu Mashuri Lempo pimpin giat antisipasi guantibmas 3C, balap liar & , himbau security perkuat pengamanan & pasang CCTV. Situasi aman kondusif! tawuran",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pontianakpost1,56m,"Pontianak Post Warga Singkawang digegerkan dengan temuan seorang pria tewas tergantung di pohon. Kasus masih dalam penanganan pihak kepolisian. 

Baca selengkapnya: … 4040030/warga-singkawang-digegerkan-temuan-pria-tewas-gantung-diri-di-pohon-polisi-tak-temukan-tanda-kekerasan",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pontianakpost1,Mar 28,"Pontianak Post Polsek Mukok Intensif Pantau SPBU Semuntai, Cegah dan Penyimpangan BBM

Baca selengkapnya: Antrean Panjang",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pontianakpost1,Pontianak Post,"Jalan Rusak di Bedayan Sintang, Warga Ancam Terus Viralkan: Sebut Hanya Menagih Janji

Baca selengkapnya: … https:// Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pontianakpost1,Pontianak Post,"Jalan rusak berat di Kalbar jadi prioritas, Gubernur fokus perbaikan agar konektivitas wilayah tetap terjaga dan aktivitas masyarakat tidak terganggu meski di tengah keterbatasan anggaran. … https:// Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pontianakpost1,Pontianak Post,"Tangani Jalan Rusak di Bedayan Sintang, PUPR Kalbar Dorong Solusi Kolaboratif

Baca selengkapnya: https:// Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@portalbontang_,Mar 28,Portalbontang.com Disdikbud Bontang Tegaskan Komitmen Cegah Anak Putus Sekolah,0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@portaldoholanda,Apr 3,"Portal do Holanda Homem, ainda sem identidade revelada, foi abordado por agentes federais enquanto deixava a cidade em uma pick-up Amarok (placa -5099). 
Confira a matéria completa em PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@portogoyang,17h,"Porto Goyang krisis air efek desalinasi di serang salah satunya :
1. bersih
2. krisis kesehatan
3. gangguan pangan dan industri
 dan terakhir  pastinya aktifitas di negara akan lumpuh

dari segi ekonomi, menurutmu gimana gais ??",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@potrzayed,Mar 28,GHOSTBUSTERS Ngomong kok sama orang yang suka mancing di a ir keruh,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@ppppanteqqqq,17h,"orang indonesia ngapa dah kalo naik transum beli tiketnya pas di depan gate tap. maksud gue, minimal dari pas ngantri atau jauh2 pas baru masuk stasiun gitu loh biar gak bikin antrean panjang 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pracdas,Mar 30,saluna berati bau kamu kecut bgt sampe polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@praditavanjava,25m,"Ditaaa yang lagi di bali buruan cobain deh, ada promo Green SM Bali Gratis . lumayan banget daripada panas-panasan dan naik motor macet #GreenSMBaliGratis",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pramashton,Pram Ashton,Miris melihat Ibu Ratna bersalin di jalan rusak Maret 2026 ini. Akses terisolir & longsor di Desa Kopeang harus segera diatasi pemerintah. Nyawa taruhannya jika infrastruktur terus diabaikan. Mari suarakan Kesejahteraan masyarakat Kopeang! Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@prastow,- 情的,Jalan rusak sampe bergelombang karena galian di sepanjang jalam saharjo sekitaran perempatan tebet. Itu tadi galian di saharjo itu juga 23h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@progresionalis,1h,"Kontraktor Sosial Malah jadi lebih simpatik sama yang salah arah. Kalo gw yang di mobil sih langsung bilang ""permintaan maaf diterima, tolong segera dimundurin mobilnya supaya gak bikin "". macet",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pu_sda_bhlk,Mar 31,Balai Hidrologi dan Lingkungan Keairan Siapa yang waktu kecil suka nadahin air hujan pakai mulut? polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@pu_sda_citarum,Apr 1,"Balai Besar Wilayah Sungai Citarum krisis air Tanpa , dimulai dari kita.",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@punyaagness,Apr 2,"akun ini air mati emang semesta ngga meridhoi aku mandi, mau mandi aja drama dulu",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@punyamanggadua,5h,Ponakan Elon sayang sekali akamsi disana gak bisa narikin di jalan mau ke pantai pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@puppyjake002,Jayla ENHYPEN IS 7,"Kayaknya gue lagi se stress itu dan segelisah itu yaa sama hidup, akhir2 ini klu tidur lampu mati sering gk tenang tidurnya mimpi aneh, td malem udah doa jg sebelum tidur aku tetep ketindihan Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@puspen_1601st,2h,Kodim 1601/Sumba Timur Babinsa Koramil 04/Tabundung Monitoring di Pasar Tradisional Pre Komba Harga Sembako,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@putraputri69302,7h,putra putri Ketawa Ketiwi..cekikikan PHK PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@putri_herdipura,18h,"putriherdipura Percuma.. hasilnya jg masi banyak polisi yo korup, suka pungli 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@quinceyxzx,Okkotsu Lunar,banjir OIYA WKWKW daerah mana? Awas a 1.0 12m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@ra_tri_an,The Duke of Sawangan (new account),"banjir Ada beberapa adegan di Passion of The Christ yg bikin gw air mata. Pertama itu wkt Yesus jatuh di dpn ibunya, yg kedua di adegan flashback menolong Maria Magdalena. Kita tau siapa Maria Magdalena, dan dia juga satu2nya perempuan selain Bunda Maria yg setia di Golgota. 1.0 17m",0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@radarbangsa_com,radarbangsa.com,"Ibu Melahirkan di Tengah Jalan Rusak , Nihayatul Wafiroh Soroti Ketimpangan Akses Kesehatan Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@radarbjn,"Berita Radar Bojonegoro, dan Blora",Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@radarmadiunweb,Radar Madiun,"Viral Jalan Rusak Ngawi, Pemkab Janji Segera Perbaiki Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@radiasitoy,26m,Ruby Jadi keingat dulu pas terjebak di hari weekend macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rafabrengbreng,Mar 29,"Rafa. Pupus . Season 7, Episode 10.

Valid crashout.. Putus Sekolah 3.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rahajija,Mar 30,ija krisis air eh demi allah dah gue minum,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@raihanfavorite,22h,"JKT48Fan Komen bodoh. Emg kau ni juga , sok sok ngebelain. Hadeuh demi keselamatan ngerampas duit orang. Ngemis mulu gws pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rainssoliloquy,14h,Rain | Currently Higu-pilled .....males baru... ngurus ktp,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@raisalkh,23h,tinem raharjo JABAR PUNGLI PUNGLI,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rakyatterkini,rakyat terkini.com,Jalan Rusak Hambat Investasi Pariwisata Tanah Datar Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@raniarumm,2m,"raniarum Dari Kuta ke Seminyak tadi naik Green SM Bali Gratis, asli ngebantu banget pas lagi males macet #GreenSMGratisdiBali",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rapunjellyeuw,Mar 28,mie ayam wooo lu liburin mbg dulu bisa gaaa program gajelas byk dikorup haduhh pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@raraeraea,11m,"rah waduh, ini sih awalnya cape bgt tp yaudah lama lama terbiasa dgn keadaan aja sama jgn pernah mepet!! (me 2 hours before udah otw) macet yg penting tau jam jam",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rararasum,Mar 29,"bibi Sekolah negeri agama, cuma ada guru agama Islam dan Kristen. Siswa non Muslim jadi kalo kelas agama masuk ke rohkris, mau dia Hindu, Budha, Katolik. Belajarnya Kristen tapi ujiannya tetep agamanya kekurangan guru",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rashifakilla,21m,kill. min kalau perusahaan nunggak BPJS TK sampai 7 bulan terus karyawan yg kena harus gimana untuk klaim program JKP dari pemerintah? PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rashifakilla,22m,kill. min kalau perusahaan nunggak BPJS TK sampai 7 bulan terus karyawan yg kena harus gimana untuk klaim program JKP dari pemerintah? PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rasjawa,1h,Mas Pur Walah pisan atuh macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rawonceleng,Mar 31,Nisha Kho Misal: ada pabrik buang limbah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rchl29_,Mar 28,"R Fitur favorit aku pas mudik adalah Vapor Chamber, Gaming cool & anti lag sambil nunggu di macet #GalaxyS26Ultra",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rd_10_01,53m,"rd_01 Gpapa, yg pnting ga duit rakyat, & g merugikan orang lain maling",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rdtlco,Apr 1,rdt PDAM mati Pagi-pagi air itu maksudnya gw gawe ga usah mandi?,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rdtlco,Apr 2,rdt PDAM mati Di rumah ga punya bak dan ember. Makanya pas air kemarin gw ga bisa mandi,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@reatry,Apr 2,that's not myname Ini di krl kenapa bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@redvlvtorchiz,joyii,gempa info bmkg saat ini: tidak berpotensi baku bale! 16m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@regar_op0sisi,Artifisal Life,"Kemiskinan, jalan rusak , sekolah rusak jawabannya MBGe Apr 3",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@regar_op0sisi,Evra Aba,Kabinet sekarang identik dengan jalan rusak dan tanggul jebol Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@regar_op0sisi,Widodo Dodo,"Ngomong aja gede nggak punya nyali dan naluri bisanya cuma mbg nggak visioner investasi makan bergizi kapan rakyatmu menikmati... jalan rusak , harga pangan tinggi sekolah rusak program konyol yg mubazir 15h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@regar_op0sisi,cheguefara,Lha jalan rusak . Sekolah rusak pendidikan tidak berkembang itu harusmya jadi tugas pemerintah.( Presiden) kenapa nyinyir sama yang diskusi??? Jangan bebankan tugas pemerintah ke rakyat. Hadeeuh Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rekaanpalsu,BENING KEMUNING,"ᅠ

PAGAR TERBUKA. KUDA TERGORES. 1.4K LAMPU MATI .
Tiada siapapun yang mengaku, pun para pekerja sempat terpaku―tentu saja bukan aku. Lantas, siapa si pelaku?

ᅠ BENING KEMUNING Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@remahanubin,Mar 30,si4paa? Izin bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@remyssi,15h,Ya tapi emang jujur ilmu murni baik saintek/soshum emang lebih drpd yg sifatnya teknikal dan terapan sih wkwk susah cari kerja,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rendi078,Apr 2,Rendi Kembali ke jaman batu mas,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@reododdyleonard,5h,"Bang Bebas Keluarga besar gua menghindari wisata di Jabar Krn , akomodasi dan kulinernya mahal. Mending ke Jawa Tengah/Timur. 
Tp tempat favorit gua klo liburan tetap Bandung. Kota yg selalu ngangenin. pungli 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@republikaonline,Republika.co.id,"Henggar menyebut, jalan rusak yang dikeluhkan warga Jateng belum tentu jalan provinsi. 22h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@rereik__,Mar 30,"rere kan ini contoh nyata orang bau ketek tp ga nyadar, giliran dihalusin tetep kesinggung padahal udah buat po",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@respati722,7h,respati ok artinya kalian mewajarkan adanya pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@restuinsanalim,18h,"restuu pdhl ga bayar juga gppaa org org disit u mah pada baik, ga bakal ngamuk kaya pungli lain 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@reydjati,Apr 1,"Gak mesti salah rokok.. buktinya mbah2 di desa dan lereng gunung hidupnya panjang, padahal sampe usia 80thn pun masih aktif merokok.

Berani salahin rokok tapi banci buat ngakui kalo polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@reydjati,Apr 2,Mereka benci rokok tapi banci buat mengakui bahwa polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@reyhan_abdi,Rey,"ini total PPH21 yang harus gw bayar bulan ini, gede parah. yang lebih menyakitkan, pajak gw dikorup dan gw ga dapat timbal balik. jalan rusak , pendidikan jelek, kesehatan jelek. Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
